bucket_ts,service,endpoint,req_count,error_count,error_rate,avg_latency_ms,p95_latency_ms,mad_z,is_anomaly,severity
2026-01-06T19:03:00,auth,/verify,6,0,0.0,31.0,44.75,-0.527869565217391,False,Info
2026-01-06T19:03:00,payments,/status,4,0,0.0,68.0,92.19999999999999,0.4234087591240868,False,Info
2026-01-06T19:03:00,catalog,/search,15,0,0.0,141.46666666666667,189.2,0.3386378600823057,False,Info
2026-01-06T19:03:00,checkout,/cart,6,0,0.0,78.0,112.75,-1.2201629213483145,False,Info
2026-01-06T19:03:00,auth,/login,8,0,0.0,65.625,81.85,-2.2452534246575317,False,Info
2026-01-06T19:04:00,checkout,/cart/add,11,0,0.0,101.27272727272727,158.5,-0.13365668202765035,False,Info
2026-01-06T19:04:00,auth,/logout,11,0,0.0,42.0,49.5,-1.8419038461538488,False,Info
2026-01-06T19:04:00,catalog,/search,9,0,0.0,127.0,179.2,-0.7716502057613153,False,Info
2026-01-06T19:04:00,catalog,/items,9,0,0.0,89.33333333333333,118.2,0.9549851485148528,False,Info
2026-01-06T19:04:00,payments,/status,4,0,0.0,62.0,79.55,-0.8222007299270057,False,Info
2026-01-06T19:04:00,checkout,/checkout,4,0,0.0,203.75,221.04999999999998,-1.8277702702702705,False,Info
2026-01-06T19:04:00,auth,/login,6,0,0.0,82.33333333333333,100.0,1.1087671232876695,False,Info
2026-01-06T19:04:00,catalog,/item/{id},10,0,0.0,59.4,77.0,0.6070500000000006,False,Info
2026-01-06T19:04:00,checkout,/cart,8,0,0.0,86.75,119.05,-0.8381988764044945,False,Info
2026-01-06T19:04:00,auth,/verify,7,0,0.0,26.571428571428573,32.0,-4.266945652173917,False,Info
2026-01-06T19:04:00,payments,/refund,2,0,0.0,150.0,194.1,-1.3152750000000013,False,Info
2026-01-06T19:04:00,payments,/pay,3,0,0.0,179.33333333333334,206.0,-2.6197140835102624,False,Info
2026-01-06T19:05:00,auth,/login,6,0,0.0,76.5,94.5,0.09239726027397245,False,Info
2026-01-06T19:05:00,payments,/status,3,0,0.0,68.66666666666667,88.1,0.01969343065693456,False,Info
2026-01-06T19:05:00,payments,/pay,3,0,0.0,255.0,331.8,-0.21767303609341787,False,Info
2026-01-06T19:05:00,catalog,/item/{id},10,0,0.0,59.9,74.3,0.0,False,Info
2026-01-06T19:05:00,checkout,/checkout,4,0,0.0,147.75,177.54999999999998,-3.497229729729731,False,Info
2026-01-06T19:05:00,catalog,/search,8,0,0.0,123.125,162.45,-2.63138271604938,False,Info
2026-01-06T19:05:00,auth,/logout,8,0,0.0,47.75,56.0,-0.15565384615384503,False,Info
2026-01-06T19:05:00,payments,/refund,5,0,0.0,195.4,230.0,0.29902833333333545,False,Info
2026-01-06T19:05:00,checkout,/cart/add,4,0,0.0,117.25,175.04999999999998,0.895188940092166,False,Info
2026-01-06T19:05:00,auth,/verify,4,0,0.0,45.25,49.7,0.9237717391304376,False,Info
2026-01-06T19:05:00,catalog,/items,10,0,0.0,67.0,84.55,-3.5394554455445566,False,Info
2026-01-06T19:05:00,checkout,/cart,8,1,0.125,120.0,147.95,0.9139853932584262,False,Info
2026-01-06T19:06:00,payments,/pay,1,0,0.0,230.0,230.0,-2.1614550601556974,False,Info
2026-01-06T19:06:00,catalog,/search,11,1,0.09090909090909091,137.72727272727272,218.0,3.536267489711935,False,Info
2026-01-06T19:06:00,auth,/login,10,0,0.0,72.3,95.55,0.2864315068493141,False,Info
2026-01-06T19:06:00,checkout,/cart,4,0,0.0,100.25,128.7,-0.25312696629213555,False,Info
2026-01-06T19:06:00,catalog,/item/{id},7,0,0.0,51.0,73.5,-0.17986666666666604,False,Info
2026-01-06T19:06:00,checkout,/checkout,7,0,0.0,226.57142857142858,296.9,1.0832297297297313,False,Info
2026-01-06T19:06:00,catalog,/items,14,0,0.0,81.14285714285714,114.35,0.44076237623762365,False,Info
2026-01-06T19:06:00,payments,/status,3,0,0.0,82.33333333333333,90.0,0.2067810218978108,False,Info
2026-01-06T19:06:00,checkout,/cart/add,5,0,0.0,126.0,152.2,-0.5253018433179744,False,Info
2026-01-06T19:06:00,payments,/refund,4,0,0.0,182.5,232.75,0.422686666666669,False,Info
2026-01-06T19:06:00,auth,/logout,4,0,0.0,43.75,50.949999999999996,-1.4657403846153874,False,Info
2026-01-06T19:06:00,auth,/verify,7,0,0.0,33.857142857142854,47.5,0.27859782608695766,False,Info
2026-01-06T19:07:00,catalog,/item/{id},10,0,0.0,53.0,77.1,0.6295333333333327,False,Info
2026-01-06T19:07:00,payments,/refund,2,1,0.5,202.5,212.85,-0.4721499999999996,False,Info
2026-01-06T19:07:00,checkout,/cart,7,1,0.14285714285714285,123.14285714285714,145.4,0.7593808988764049,False,Info
2026-01-06T19:07:00,checkout,/cart/add,8,1,0.125,133.75,199.79999999999998,2.433794930875579,False,Info
2026-01-06T19:07:00,checkout,/checkout,8,0,0.0,194.875,268.95,0.01055405405405537,False,Info
2026-01-06T19:07:00,payments,/pay,5,0,0.0,252.0,324.0,-0.36660721868365165,False,Info
2026-01-06T19:07:00,catalog,/search,17,0,0.0,154.7058823529412,192.2,0.6717242798353918,False,Info
2026-01-06T19:07:00,auth,/login,8,0,0.0,80.125,94.55,0.10163698630136918,False,Info
2026-01-06T19:07:00,catalog,/items,14,0,0.0,80.35714285714286,112.5,0.19366831683168365,False,Info
2026-01-06T19:07:00,auth,/verify,10,0,0.0,38.2,48.199999999999996,0.4838804347826089,False,Info
2026-01-06T19:07:00,auth,/logout,9,0,0.0,41.666666666666664,56.8,0.05188461538461623,False,Info
2026-01-06T19:07:00,payments,/status,1,0,0.0,71.0,71.0,-1.6640948905109458,False,Info
2026-01-06T19:08:00,auth,/verify,6,0,0.0,37.166666666666664,47.5,0.27859782608695766,False,Info
2026-01-06T19:08:00,catalog,/search,7,0,0.0,137.28571428571428,182.5,-0.4052551440329191,False,Info
2026-01-06T19:08:00,catalog,/item/{id},9,0,0.0,56.888888888888886,80.0,1.2815500000000006,False,Info
2026-01-06T19:08:00,checkout,/checkout,9,0,0.0,162.22222222222223,262.0,-0.2561756756756741,False,Info
2026-01-06T19:08:00,payments,/refund,1,0,0.0,211.0,211.0,-0.5553383333333329,False,Info
2026-01-06T19:08:00,payments,/pay,2,0,0.0,260.5,295.15,-0.9174727530077854,False,Info
2026-01-06T19:08:00,checkout,/cart/add,4,0,0.0,118.25,157.04999999999998,-0.2237972350230433,False,Info
2026-01-06T19:08:00,auth,/login,9,0,0.0,77.77777777777777,96.2,0.4065479452054794,False,Info
2026-01-06T19:08:00,payments,/status,8,0,0.0,74.625,95.95,0.792660583941606,False,Info
2026-01-06T19:08:00,checkout,/cart,4,0,0.0,108.0,121.4,-0.6957202247191008,False,Info
2026-01-06T19:08:00,catalog,/items,9,0,0.0,66.0,97.6,-1.7964405940594073,False,Info
2026-01-06T19:08:00,auth,/logout,6,0,0.0,45.5,51.5,-1.3230576923076938,False,Info
2026-01-06T19:09:00,auth,/login,4,0,0.0,83.75,99.1,0.942452054794518,False,Info
2026-01-06T19:09:00,payments,/pay,1,0,0.0,325.0,325.0,-0.34751309271054487,False,Info
2026-01-06T19:09:00,checkout,/checkout,3,0,0.0,209.0,270.7,0.07771621621621758,False,Info
2026-01-06T19:09:00,payments,/refund,1,0,0.0,173.0,173.0,-2.26407166666667,False,Info
2026-01-06T19:09:00,auth,/verify,8,1,0.125,38.25,49.3,0.8064673913043489,False,Info
2026-01-06T19:09:00,catalog,/items,4,0,0.0,74.75,97.24999999999999,-1.8431881188118835,False,Info
2026-01-06T19:09:00,auth,/logout,7,0,0.0,47.285714285714285,60.0,0.882038461538465,False,Info
2026-01-06T19:09:00,payments,/status,2,0,0.0,65.0,77.6,-1.0142116788321154,False,Info
2026-01-06T19:09:00,checkout,/cart,7,0,0.0,104.14285714285714,137.0,0.2500955056179775,False,Info
2026-01-06T19:09:00,checkout,/cart/add,3,0,0.0,102.66666666666667,126.2,-2.1416152073732757,False,Info
2026-01-06T19:09:00,catalog,/search,13,0,0.0,145.53846153846155,190.39999999999998,0.47187242798353884,False,Info
2026-01-06T19:09:00,catalog,/item/{id},12,0,0.0,52.0,69.5,-1.0791999999999993,False,Info
2026-01-06T19:10:00,auth,/logout,5,0,0.0,44.0,59.2,0.6745000000000038,False,Info
2026-01-06T19:10:00,checkout,/cart,8,0,0.0,98.125,135.15,0.13793146067415765,False,Info
2026-01-06T19:10:00,auth,/login,8,0,0.0,68.875,90.55,-0.6375410958904104,False,Info
2026-01-06T19:10:00,payments,/refund,5,0,0.0,181.4,227.4,0.1821150000000021,False,Info
2026-01-06T19:10:00,catalog,/item/{id},11,0,0.0,58.54545454545455,80.0,1.2815500000000006,False,Info
2026-01-06T19:10:00,checkout,/cart/add,3,0,0.0,109.66666666666667,144.5,-1.0039792626728132,False,Info
2026-01-06T19:10:00,payments,/status,2,0,0.0,88.5,92.55,0.45787226277372256,False,Info
2026-01-06T19:10:00,catalog,/search,13,0,0.0,152.92307692307693,181.39999999999998,-0.52738683127572,False,Info
2026-01-06T19:10:00,catalog,/items,11,0,0.0,68.9090909090909,99.0,-1.6094504950495054,False,Info
2026-01-06T19:10:00,auth,/verify,7,0,0.0,40.857142857142854,49.7,0.9237717391304376,False,Info
2026-01-06T19:10:00,payments,/pay,4,0,0.0,313.0,378.45,0.6730679405520172,False,Info
2026-01-06T19:10:00,checkout,/checkout,7,0,0.0,161.71428571428572,225.9,-1.6416351351351344,False,Info
2026-01-06T19:11:00,catalog,/items,11,0,0.0,88.36363636363636,111.0,-0.0066782178217818025,False,Info
2026-01-06T19:11:00,auth,/verify,8,0,0.0,34.75,44.949999999999996,-0.46921739130434886,False,Info
2026-01-06T19:11:00,auth,/logout,6,0,0.0,46.5,53.0,-0.9339230769230774,False,Info
2026-01-06T19:11:00,payments,/pay,5,0,0.0,283.4,387.4,0.8439603680113235,False,Info
2026-01-06T19:11:00,checkout,/checkout,9,0,0.0,198.77777777777777,282.4,0.5267432432432444,False,Info
2026-01-06T19:11:00,catalog,/item/{id},12,0,0.0,55.333333333333336,77.9,0.8094000000000019,False,Info
2026-01-06T19:11:00,checkout,/cart,6,0,0.0,106.33333333333333,135.25,0.14399438202247192,False,Info
2026-01-06T19:11:00,payments,/refund,4,0,0.0,187.25,228.65,0.23832333333333558,False,Info
2026-01-06T19:11:00,checkout,/cart/add,8,0,0.0,127.0,176.25,0.9697880184331812,False,Info
2026-01-06T19:11:00,catalog,/search,14,0,0.0,138.85714285714286,180.45,-0.6328641975308626,False,Info
2026-01-06T19:11:00,auth,/login,5,0,0.0,66.8,72.0,-4.065479452054788,False,Info
2026-01-06T19:12:00,payments,/pay,3,0,0.0,304.3333333333333,372.4,0.5575484784147204,False,Info
2026-01-06T19:12:00,payments,/status,2,0,0.0,69.0,78.9,-0.8862043795620412,False,Info
2026-01-06T19:12:00,catalog,/item/{id},11,0,0.0,55.09090909090909,72.5,-0.40469999999999934,False,Info
2026-01-06T19:12:00,auth,/login,11,0,0.0,74.27272727272727,97.0,0.5543835616438347,False,Info
2026-01-06T19:12:00,auth,/verify,12,1,0.08333333333333333,34.25,47.0,0.13196739130434884,False,Info
2026-01-06T19:12:00,auth,/logout,7,0,0.0,44.42857142857143,54.4,-0.5707307692307694,False,Info
2026-01-06T19:12:00,checkout,/cart,3,0,0.0,68.33333333333333,80.1,-3.199706741573034,False,Info
2026-01-06T19:12:00,catalog,/search,11,0,0.0,112.72727272727273,169.5,-1.8486296296296263,False,Info
2026-01-06T19:12:00,checkout,/cart/add,6,0,0.0,111.83333333333333,141.25,-1.2060184331797261,False,Info
2026-01-06T19:12:00,catalog,/items,5,0,0.0,85.2,110.4,-0.08681683168316723,False,Info
2026-01-06T19:12:00,payments,/refund,3,0,0.0,210.0,242.6,0.8656083333333362,False,Info
2026-01-06T19:12:00,checkout,/checkout,6,1,0.16666666666666666,237.33333333333334,380.5,4.291662162162166,False,Info
2026-01-06T19:13:00,auth,/logout,12,0,0.0,42.416666666666664,60.0,0.882038461538465,False,Info
2026-01-06T19:13:00,checkout,/cart,3,0,0.0,113.33333333333333,125.5,-0.4471404494382022,False,Info
2026-01-06T19:13:00,catalog,/item/{id},12,1,0.08333333333333333,59.0,76.25,0.4384250000000007,False,Info
2026-01-06T19:13:00,catalog,/search,15,0,0.0,142.53333333333333,186.1,-0.005551440329216211,False,Info
2026-01-06T19:13:00,checkout,/cart/add,6,0,0.0,100.66666666666667,144.25,-1.019520737327191,False,Info
2026-01-06T19:13:00,payments,/pay,2,0,0.0,313.0,348.1,0.09356121726822432,False,Info
2026-01-06T19:13:00,auth,/verify,4,0,0.0,42.25,48.4,0.5425326086956532,False,Info
2026-01-06T19:13:00,catalog,/items,10,0,0.0,68.1,92.64999999999999,-2.4575841584158438,False,Info
2026-01-06T19:13:00,payments,/refund,4,0,0.0,185.25,243.24999999999997,0.8948366666666685,False,Info
2026-01-06T19:13:00,payments,/status,2,0,0.0,69.0,87.89999999999999,0.0,False,Info
2026-01-06T19:13:00,auth,/login,3,0,0.0,73.66666666666667,78.5,-2.864315068493146,False,Info
2026-01-06T19:13:00,checkout,/checkout,5,1,0.2,287.0,476.99999999999994,7.99517567567568,False,Info
2026-01-06T19:14:00,catalog,/search,11,0,0.0,134.45454545454547,188.0,0.20540329218107237,False,Info
2026-01-06T19:14:00,auth,/login,9,1,0.1111111111111111,82.44444444444444,106.79999999999998,2.365369863013692,False,Info
2026-01-06T19:14:00,auth,/verify,6,1,0.16666666666666666,43.166666666666664,78.5,9.369684782608708,False,Info
2026-01-06T19:14:00,auth,/logout,7,0,0.0,47.142857142857146,59.099999999999994,0.6485576923076938,False,Info
2026-01-06T19:14:00,catalog,/items,13,0,0.0,83.3076923076923,111.99999999999999,0.12688613861385994,False,Info
2026-01-06T19:14:00,catalog,/item/{id},9,0,0.0,48.77777777777778,68.0,-1.4164499999999993,False,Info
2026-01-06T19:14:00,payments,/refund,3,0,0.0,228.33333333333334,231.5,0.3664783333333355,False,Info
2026-01-06T19:14:00,checkout,/cart,7,0,0.0,91.85714285714286,121.79999999999998,-0.6714685393258437,False,Info
2026-01-06T19:14:00,checkout,/checkout,8,0,0.0,205.125,277.45,0.3367702702702718,False,Info
2026-01-06T19:14:00,payments,/pay,2,0,0.0,304.0,312.1,-0.5938273177636231,False,Info
2026-01-06T19:14:00,payments,/status,4,0,0.0,64.5,75.0,-1.2702262773722601,False,Info
2026-01-06T19:14:00,checkout,/cart/add,5,0,0.0,137.6,165.0,0.27042165898617526,False,Info
2026-01-06T19:15:00,catalog,/search,14,0,0.0,144.07142857142858,188.75,0.28867489711934397,False,Info
2026-01-06T19:15:00,catalog,/items,22,0,0.0,77.0,111.95,0.12020792079208004,False,Info
2026-01-06T19:15:00,payments,/status,2,0,0.0,57.0,57.9,-2.954014598540142,False,Info
2026-01-06T19:15:00,payments,/pay,7,0,0.0,261.14285714285717,299.0,-0.8439603680113235,False,Info
2026-01-06T19:15:00,checkout,/cart,8,0,0.0,112.0,144.85,0.7260348314606737,False,Info
2026-01-06T19:15:00,auth,/login,12,0,0.0,77.5,90.35,-0.6745,False,Info
2026-01-06T19:15:00,checkout,/checkout,9,0,0.0,192.22222222222223,261.4,-0.279202702702702,False,Info
2026-01-06T19:15:00,checkout,/cart/add,3,0,0.0,103.0,143.4,-1.0723617511520758,False,Info
2026-01-06T19:15:00,auth,/verify,11,0,0.0,37.09090909090909,47.5,0.27859782608695766,False,Info
2026-01-06T19:15:00,catalog,/item/{id},11,0,0.0,52.18181818181818,69.5,-1.0791999999999993,False,Info
2026-01-06T19:15:00,payments,/refund,5,0,0.0,142.4,221.79999999999998,-0.0696983333333327,False,Info
2026-01-06T19:15:00,auth,/logout,3,0,0.0,44.0,47.6,-2.3348076923076952,False,Info
2026-01-06T19:16:00,catalog,/items,12,0,0.0,89.91666666666667,115.35,0.5743267326732673,False,Info
2026-01-06T19:16:00,payments,/refund,3,0,0.0,151.66666666666666,220.79999999999998,-0.11466499999999945,False,Info
2026-01-06T19:16:00,checkout,/cart/add,4,0,0.0,100.25,116.0,-2.775707373271895,False,Info
2026-01-06T19:16:00,checkout,/checkout,8,1,0.125,196.375,263.9,-0.183256756756756,False,Info
2026-01-06T19:16:00,catalog,/search,6,0,0.0,136.83333333333334,175.5,-1.1824567901234537,False,Info
2026-01-06T19:16:00,catalog,/item/{id},14,0,0.0,59.07142857142857,75.4,0.2473166666666686,False,Info
2026-01-06T19:16:00,auth,/login,12,0,0.0,70.25,95.8,0.3326301369863003,False,Info
2026-01-06T19:16:00,auth,/logout,4,0,0.0,40.25,48.65,-2.0624134615384646,False,Info
2026-01-06T19:16:00,payments,/status,4,0,0.0,70.25,91.75,0.37909854014598576,False,Info
2026-01-06T19:16:00,checkout,/cart,6,0,0.0,97.5,125.25,-0.46229775280898877,False,Info
2026-01-06T19:16:00,auth,/verify,7,1,0.14285714285714285,39.42857142857143,57.399999999999984,3.1818804347826086,False,Info
2026-01-06T19:17:00,catalog,/items,12,0,0.0,74.5,103.94999999999999,-0.948306930693071,False,Info
2026-01-06T19:17:00,checkout,/checkout,5,0,0.0,177.2,215.6,-2.0369324324324323,False,Info
2026-01-06T19:17:00,auth,/verify,5,0,0.0,35.6,48.8,0.6598369565217399,False,Info
2026-01-06T19:17:00,payments,/status,8,0,0.0,70.5,93.95,0.5957262773722631,False,Info
2026-01-06T19:17:00,auth,/login,3,0,0.0,81.33333333333333,92.3,-0.3141506849315069,False,Info
2026-01-06T19:17:00,catalog,/item/{id},9,0,0.0,52.666666666666664,73.6,-0.15738333333333396,False,Info
2026-01-06T19:17:00,payments,/pay,3,0,0.0,239.66666666666666,293.7,-0.94515923566879,False,Info
2026-01-06T19:17:00,checkout,/cart,7,0,0.0,83.85714285714286,135.8,0.17734044943820293,False,Info
2026-01-06T19:17:00,checkout,/cart/add,6,0,0.0,127.66666666666667,166.0,0.3325875576036869,False,Info
2026-01-06T19:17:00,catalog,/search,9,0,0.0,134.0,180.79999999999998,-0.5940041152263366,False,Info
2026-01-06T19:17:00,auth,/logout,8,0,0.0,46.375,56.599999999999994,0.0,False,Info
2026-01-06T19:17:00,payments,/refund,2,0,0.0,147.0,174.9,-2.178635000000002,False,Info
2026-01-06T19:18:00,catalog,/item/{id},7,0,0.0,55.57142857142857,75.3,0.22483333333333333,False,Info
2026-01-06T19:18:00,auth,/login,11,0,0.0,79.72727272727273,98.0,0.7391780821917796,False,Info
2026-01-06T19:18:00,checkout,/cart,9,0,0.0,92.0,118.6,-0.8654820224719104,False,Info
2026-01-06T19:18:00,payments,/status,4,0,0.0,68.25,80.4,-0.7385036496350341,False,Info
2026-01-06T19:18:00,auth,/verify,2,0,0.0,31.0,31.9,-4.2962717391304395,False,Info
2026-01-06T19:18:00,auth,/logout,9,0,0.0,48.333333333333336,60.0,0.882038461538465,False,Info
2026-01-06T19:18:00,checkout,/checkout,3,0,0.0,188.33333333333334,245.0,-0.908608108108107,False,Info
2026-01-06T19:18:00,catalog,/items,14,0,0.0,87.07142857142857,114.7,0.48750990099010005,False,Info
2026-01-06T19:18:00,checkout,/cart/add,6,0,0.0,102.0,131.0,-1.8432188940092202,False,Info
2026-01-06T19:18:00,payments,/refund,5,0,0.0,180.4,235.2,0.532855000000002,False,Info
2026-01-06T19:18:00,catalog,/search,6,0,0.0,121.33333333333333,155.75,-3.375275720164605,False,Info
2026-01-06T19:19:00,catalog,/items,14,0,0.0,80.0,118.05,0.9349504950495054,False,Info
2026-01-06T19:19:00,checkout,/checkout,5,0,0.0,188.4,257.2,-0.4403918918918909,False,Info
2026-01-06T19:19:00,auth,/logout,10,1,0.1,45.8,69.89999999999998,3.450326923076926,False,Info
2026-01-06T19:19:00,payments,/status,2,0,0.0,71.0,89.89999999999999,0.19693430656934283,False,Info
2026-01-06T19:19:00,checkout,/cart,2,0,0.0,101.5,107.35,-1.5475606741573038,False,Info
2026-01-06T19:19:00,checkout,/cart/add,8,0,0.0,126.25,170.6,0.6185506912442401,False,Info
2026-01-06T19:19:00,auth,/login,8,0,0.0,78.375,90.95,-0.5636232876712315,False,Info
2026-01-06T19:19:00,payments,/refund,3,0,0.0,164.33333333333334,205.7,-0.7936616666666672,False,Info
2026-01-06T19:19:00,catalog,/search,12,0,0.0,143.16666666666666,184.25,-0.21095473251028543,False,Info
2026-01-06T19:19:00,auth,/verify,15,1,0.06666666666666667,36.0,50.3,1.0997282608695667,False,Info
2026-01-06T19:19:00,payments,/pay,5,0,0.0,284.6,380.79999999999995,0.7179391365888177,False,Info
2026-01-06T19:19:00,catalog,/item/{id},13,0,0.0,58.0,76.8,0.5620833333333334,False,Info
2026-01-06T19:20:00,payments,/pay,6,0,0.0,278.0,383.0,0.7599462137296537,False,Info
2026-01-06T19:20:00,checkout,/cart,7,0,0.0,125.85714285714286,146.6,0.8321359550561793,False,Info
2026-01-06T19:20:00,catalog,/search,6,0,0.0,133.16666666666666,186.0,-0.01665432098765179,False,Info
2026-01-06T19:20:00,auth,/logout,2,0,0.0,37.5,38.85,-4.604759615384623,False,Info
2026-01-06T19:20:00,checkout,/cart/add,7,0,0.0,127.71428571428571,150.29999999999998,-0.6434170506912468,False,Info
2026-01-06T19:20:00,payments,/refund,1,0,0.0,234.0,234.0,0.4788950000000024,False,Info
2026-01-06T19:20:00,catalog,/item/{id},18,0,0.0,56.166666666666664,77.3,0.6745,False,Info
2026-01-06T19:20:00,checkout,/checkout,4,0,0.0,240.75,263.4,-0.2024459459459452,False,Info
2026-01-06T19:20:00,catalog,/items,10,1,0.1,89.8,159.14999999999992,6.424445544554449,False,Info
2026-01-06T19:20:00,auth,/verify,7,0,0.0,29.571428571428573,42.79999999999999,-1.0997282608695687,False,Info
2026-01-06T19:20:00,auth,/login,10,0,0.0,79.6,97.3,0.6098219178082177,False,Info
2026-01-06T19:20:00,payments,/status,3,0,0.0,74.33333333333333,87.7,-0.019693430656933162,False,Info
2026-01-06T19:21:00,payments,/pay,2,0,0.0,251.5,337.45,-0.10979122434536451,False,Info
2026-01-06T19:21:00,checkout,/cart/add,8,0,0.0,109.125,159.6,-0.06527419354838793,False,Info
2026-01-06T19:21:00,auth,/verify,9,0,0.0,33.22222222222222,47.599999999999994,0.3079239130434778,False,Info
2026-01-06T19:21:00,payments,/refund,5,0,0.0,127.0,158.6,-2.911591666666671,False,Info
2026-01-06T19:21:00,auth,/logout,8,0,0.0,48.625,58.3,0.4410192307692325,False,Info
2026-01-06T19:21:00,catalog,/search,16,2,0.125,160.1875,250.0,7.089189300411522,False,Info
2026-01-06T19:21:00,payments,/status,1,0,0.0,44.0,44.0,-4.322708029197074,False,Info
2026-01-06T19:21:00,catalog,/item/{id},7,0,0.0,47.142857142857146,62.099999999999994,-2.742966666666667,False,Info
2026-01-06T19:21:00,checkout,/checkout,6,0,0.0,244.66666666666666,288.75,0.7704459459459482,False,Info
2026-01-06T19:21:00,catalog,/items,7,0,0.0,80.28571428571429,108.09999999999998,-0.394014851485151,False,Info
2026-01-06T19:21:00,auth,/login,12,0,0.0,74.83333333333333,97.9,0.7206986301369862,False,Info
2026-01-06T19:21:00,checkout,/cart,3,0,0.0,105.0,140.7,0.47442359550561725,False,Info
2026-01-06T19:22:00,catalog,/items,8,0,0.0,69.0,104.95,-0.8147425742574255,False,Info
2026-01-06T19:22:00,catalog,/item/{id},10,0,0.0,56.5,78.0,0.8318833333333339,False,Info
2026-01-06T19:22:00,payments,/refund,3,0,0.0,149.33333333333334,208.1,-0.6857416666666667,False,Info
2026-01-06T19:22:00,auth,/verify,12,0,0.0,36.75,47.9,0.3959021739130444,False,Info
2026-01-06T19:22:00,auth,/login,7,0,0.0,66.42857142857143,97.8,0.7022191780821901,False,Info
2026-01-06T19:22:00,payments,/pay,4,0,0.0,251.25,311.55,-0.604329087048832,False,Info
2026-01-06T19:22:00,catalog,/search,14,0,0.0,153.07142857142858,188.2,0.22760905349794355,False,Info
2026-01-06T19:22:00,auth,/logout,10,0,0.0,45.3,59.55,0.7652980769230793,False,Info
2026-01-06T19:22:00,checkout,/cart/add,3,0,0.0,103.33333333333333,121.9,-2.408928571428576,False,Info
2026-01-06T19:22:00,payments,/status,1,0,0.0,49.0,49.0,-3.830372262773717,False,Info
2026-01-06T19:22:00,checkout,/cart,8,0,0.0,87.125,141.0,0.4926123595505618,False,Info
2026-01-06T19:22:00,checkout,/checkout,13,0,0.0,198.3846153846154,293.2,0.9412297297297316,False,Info
2026-01-06T19:23:00,payments,/status,3,0,0.0,76.66666666666667,87.4,-0.049233576642334305,False,Info
2026-01-06T19:23:00,catalog,/items,7,0,0.0,97.42857142857143,108.4,-0.3539455445544545,False,Info
2026-01-06T19:23:00,auth,/verify,6,0,0.0,38.0,48.75,0.6451739130434799,False,Info
2026-01-06T19:23:00,checkout,/checkout,3,0,0.0,222.33333333333334,265.7,-0.11417567567567444,False,Info
2026-01-06T19:23:00,payments,/pay,4,0,0.0,201.0,237.5,-2.018249115357396,False,Info
2026-01-06T19:23:00,checkout,/cart/add,8,0,0.0,128.25,168.45,0.48489400921658965,False,Info
2026-01-06T19:23:00,catalog,/search,21,0,0.0,146.61904761904762,198.0,1.3156913580246932,False,Info
2026-01-06T19:23:00,checkout,/cart,5,0,0.0,86.2,133.2,0.019704494382021782,False,Info
2026-01-06T19:23:00,auth,/login,6,0,0.0,77.33333333333333,97.75,0.6929794520547934,False,Info
2026-01-06T19:23:00,auth,/logout,4,0,0.0,42.25,57.599999999999994,0.2594230769230775,False,Info
2026-01-06T19:23:00,payments,/refund,2,0,0.0,116.0,121.4,-4.584351666666674,False,Info
2026-01-06T19:23:00,catalog,/item/{id},11,0,0.0,54.54545454545455,79.5,1.169133333333334,False,Info
2026-01-06T19:24:00,auth,/logout,5,0,0.0,42.8,49.6,-1.8159615384615406,False,Info
2026-01-06T19:24:00,payments,/pay,4,0,0.0,300.0,344.25,0.02004883227176243,False,Info
2026-01-06T19:24:00,auth,/login,7,0,0.0,70.28571428571429,90.29999999999998,-0.6837397260273993,False,Info
2026-01-06T19:24:00,auth,/verify,9,0,0.0,32.333333333333336,45.0,-0.4545543478260867,False,Info
2026-01-06T19:24:00,catalog,/search,10,0,0.0,126.4,182.1,-0.44966666666666455,False,Info
2026-01-06T19:24:00,checkout,/cart/add,4,0,0.0,151.25,169.1,0.5253018433179726,False,Info
2026-01-06T19:24:00,catalog,/items,16,1,0.0625,86.0,115.75,0.6277524752475254,False,Info
2026-01-06T19:24:00,catalog,/item/{id},11,0,0.0,60.54545454545455,77.5,0.7194666666666674,False,Info
2026-01-06T19:24:00,checkout,/cart,5,0,0.0,121.4,144.0,0.6745,False,Info
2026-01-06T19:24:00,payments,/refund,3,0,0.0,189.66666666666666,199.6,-1.067958333333334,False,Info
2026-01-06T19:24:00,checkout,/checkout,7,0,0.0,196.85714285714286,274.8,0.23506756756756989,False,Info
2026-01-06T19:25:00,catalog,/items,4,0,0.0,64.75,74.25,-4.915168316831685,False,Info
2026-01-06T19:25:00,checkout,/cart/add,1,0,0.0,71.0,71.0,-5.573172811059918,False,Info
2026-01-06T19:25:00,checkout,/cart,2,0,0.0,77.0,88.7,-2.678295505617977,False,Info
2026-01-06T19:25:00,auth,/logout,6,0,0.0,43.333333333333336,55.5,-0.28536538461538374,False,Info
2026-01-06T19:25:00,payments,/status,4,0,0.0,69.0,94.69999999999999,0.6695766423357653,False,Info
2026-01-06T19:25:00,payments,/refund,3,0,0.0,148.0,193.79999999999998,-1.3287650000000018,False,Info
2026-01-06T19:25:00,checkout,/checkout,8,0,0.0,225.0,287.95,0.739743243243245,False,Info
2026-01-06T19:25:00,catalog,/search,10,0,0.0,128.2,181.54999999999998,-0.510732510288065,False,Info
